TIMESTAMP	SWin_aws	SWout_aws	LWin_aws	LWout_aws	Tair_aws	RH_aws	Press_aws	ws_aws	Ptotal_aws	CCF_aws
2016-06-01 00:00:00	0	0	NaN	299.189	272.793	64.133	732.831	1.962	0	0
2016-06-01 01:00:00	0	0	NaN	296.991	272.347	63.895	732.243	1.873	0	0
2016-06-01 02:00:00	0	0	NaN	295.644	272.045	63.269	731.802	2.164	0	0
2016-06-01 03:00:00	0	0	NaN	293.894	271.798	61.686	731.312	2.407	0	0
2016-06-01 04:00:00	0	0	NaN	292.137	271.922	56.269	731.312	1.877	0	0
2016-06-01 05:00:00	0	0	NaN	290.576	271.193	60.159	731.802	2.216	0	0
2016-06-01 06:00:00	0	0	NaN	289.875	271.646	54.773	732.096	2.042	0	0
2016-06-01 07:00:00	0	0	NaN	290.665	272.182	50.651	732.586	1.773	0	0
2016-06-01 08:00:00	250.695	84.706	NaN	301.294	274.448	46.113	733.811	2.995	0	0.585
2016-06-01 09:00:00	552.403	166.438	NaN	313.842	275.771	52.486	734.154	4.609	0	0.268
2016-06-01 10:00:00	816.373	187.649	NaN	317.977	276.043	63.703	734.301	5.451	0	0.098
2016-06-01 11:00:00	944.839	191.777	NaN	319.509	276.567	59.498	734.498	4.428	0	0.078
2016-06-01 12:00:00	1038.383	185.981	NaN	320.527	277.046	53.76	733.321	4.043	0	0.02
2016-06-01 13:00:00	850.424	150.814	NaN	320.459	276.986	54.97	732.684	4.093	0	0.223
2016-06-01 14:00:00	554.036	101.558	NaN	319.918	276.781	59.843	731.606	3.898	0	0.521
2016-06-01 15:00:00	240.921	51.525	NaN	319.107	276.495	63.742	730.675	3.33	0	0.885
2016-06-01 16:00:00	136.565	39.319	NaN	318.796	276.831	60.458	730.773	3.803	0	0.963
2016-06-01 17:00:00	0	0	NaN	317.5	276.839	59.731	731.214	2.667	0	0
2016-06-01 18:00:00	0	0	NaN	315.62	276.11	68.211	732.488	1.199	0	0
2016-06-01 19:00:00	0	0	NaN	309.991	274.387	75.136	732.88	1.209	0	0
2016-06-01 20:00:00	0	0	NaN	307.707	274.317	72.206	733.615	1.591	0	0
2016-06-01 21:00:00	0	0	NaN	304.926	273.57	76.612	734.007	1.006	0	0
2016-06-01 22:00:00	0	0	NaN	302.625	273.242	74.81	733.958	1.463	0	0
2016-06-01 23:00:00	0	0	NaN	301.139	272.707	75.781	733.517	2.216	0	0
2016-06-02 00:00:00	0	0	NaN	300.186	273.288	72.27	733.419	1.542	0	0
2016-06-02 01:00:00	0	0	NaN	298.934	273.365	71.364	732.684	1.337	0	0
2016-06-02 02:00:00	0	0	NaN	298.08	272.953	70.106	732.047	2.017	0	0
2016-06-02 03:00:00	0	0	NaN	296.992	272.538	70.17	731.067	2.333	0	0
2016-06-02 04:00:00	0	0	NaN	295.981	272.719	66.856	731.263	2.027	0	0
2016-06-02 05:00:00	0	0	NaN	294.817	272.377	68.065	731.704	1.796	0	0
2016-06-02 06:00:00	0	0	NaN	292.748	271.612	72.686	732.39	1.371	0	0
2016-06-02 07:00:00	0	0	NaN	293.188	271.523	73.971	733.223	1.632	0	0
2016-06-02 08:00:00	360.856	126.275	NaN	306.217	273.506	75.663	734.596	1.414	0	0.268
2016-06-02 09:00:00	620.527	175.5	NaN	316.144	275.822	63.743	734.988	3.34	0	0.137
2016-06-02 10:00:00	850.337	190.767	NaN	319.178	276.366	61.563	735.135	4.021	0	0.045
2016-06-02 11:00:00	987.421	190.872	NaN	319.538	276.496	58.864	734.596	4.376	0	0.021
2016-06-02 12:00:00	791.711	145.786	NaN	320.213	276.51	59.865	734.203	4.123	0	0.322
2016-06-02 13:00:00	913.045	122.087	NaN	320.199	276.967	57.123	732.684	3.481	0	0.142
2016-06-02 14:00:00	552.942	89.148	NaN	320.185	277.09	56.633	732.047	3.643	0	0.521
2016-06-02 15:00:00	305.898	60.517	NaN	319.789	276.993	58.498	731.263	3.829	0	0.772
2016-06-02 16:00:00	162.206	49.073	NaN	321.284	276.6	64.411	731.312	3.051	0	0.9
2016-06-02 17:00:00	0	0	NaN	317.866	275.909	73.938	731.753	2.313	0	0
2016-06-02 18:00:00	0	0	NaN	316.381	274.909	85.91	732.831	0.818	0	0
2016-06-02 19:00:00	0	0	NaN	311.825	274.13	86.676	733.223	0.79	0	0
2016-06-02 20:00:00	0	0	NaN	315.351	274.022	93.38	734.203	0.709	0	0
2016-06-02 21:00:00	0	0	NaN	308.81	273.145	88.279	734.743	1.246	0	0
2016-06-02 22:00:00	0	0	NaN	306.128	272.79	86.543	734.105	1.105	0	0
2016-06-02 23:00:00	0	0	NaN	303.779	272.49	85.8	733.811	1.043	0	0
2016-06-03 00:00:00	0	0	NaN	308.784	272.201	95.529	733.664	1.066	0	0
2016-06-03 01:00:00	0	0	NaN	310.586	272.312	96.706	733.321	0.957	0	0
2016-06-03 02:00:00	0	0	NaN	307.397	272.192	93.228	732.684	2.323	0	0
2016-06-03 03:00:00	0	0	NaN	305.679	272.727	80.944	731.851	1.622	0	0
2016-06-03 04:00:00	0	0	NaN	302.363	272.568	74.933	731.557	2.079	0	0
2016-06-03 05:00:00	0	0	NaN	299.435	271.833	76.102	731.9	2.592	0	0
2016-06-03 06:00:00	0	0	NaN	297.882	271.746	74.547	732.537	2.396	0	0
2016-06-03 07:00:00	0	0	NaN	296.632	271.677	72.98	733.027	2.202	0	0
2016-06-03 08:00:00	377.394	106.417	NaN	309.717	274.407	61.934	734.252	1.279	0	0.216
2016-06-03 09:00:00	624.33	141.882	NaN	317.654	275.737	61.313	735.086	1.73	0	0.127
2016-06-03 10:00:00	849.944	165.892	NaN	319.161	275.914	65.349	735.282	2.998	0	0.043
2016-06-03 11:00:00	1005.579	144.268	NaN	316.053	275.95	68.311	735.086	2.341	0	0
2016-06-03 12:00:00	655.806	63.953	NaN	317.245	276.039	68.887	734.252	1.682	0	0.489
2016-06-03 13:00:00	339.02	72.531	NaN	317.923	277.027	68.37	733.468	0.838	0	0.87
2016-06-03 14:00:00	486.589	70.789	NaN	317.688	276.629	69.94	732.831	1.535	0	0.614
2016-06-03 15:00:00	264.993	35.089	NaN	317.431	276.363	69.99	731.998	1.243	0	0.842
2016-06-03 16:00:00	91.91	23.947	NaN	315.859	274.933	79.826	732.292	0.848	0.62	0
2016-06-03 17:00:00	0	0	NaN	315.157	274.198	88.57	732.488	0.881	0	0
2016-06-03 18:00:00	0	0	NaN	314.274	273.815	93.255	733.076	0.931	0	0
2016-06-03 19:00:00	0	0	NaN	314.406	273.442	95.957	733.86	0.793	0	0
2016-06-03 20:00:00	0	0	NaN	313.198	273.48	95.265	734.007	0.615	0	0
2016-06-03 21:00:00	0	0	NaN	309.121	273.664	87.259	734.4	0.514	0	0
2016-06-03 22:00:00	0	0	NaN	306.021	273.372	79.218	734.4	1.113	0	0
2016-06-03 23:00:00	0	0	NaN	304.758	273.001	78.538	734.105	1.638	0	0
2016-06-04 00:00:00	0	0	NaN	302.255	272.949	76.832	733.811	1.565	0	0
2016-06-04 01:00:00	0	0	NaN	299.636	272.894	75.187	733.174	1.275	0	0
2016-06-04 02:00:00	0	0	NaN	298.133	272.35	76.375	732.194	1.293	0	0
2016-06-04 03:00:00	0	0	NaN	296.149	271.99	74.708	731.557	1.692	0	0
2016-06-04 04:00:00	0	0	NaN	295.369	272.46	70.314	731.557	1.681	0	0
2016-06-04 05:00:00	0	0	NaN	293.188	272.011	71.359	731.704	1.679	0	0
2016-06-04 06:00:00	0	0	NaN	292.722	272.099	69.249	732.047	2.03	0	0
2016-06-04 07:00:00	0	0	NaN	293.185	272.249	65.043	732.537	2.037	0	0
2016-06-04 08:00:00	362.953	133.409	NaN	305.632	274.385	58.66	733.762	1.554	0	0.254
2016-06-04 09:00:00	610.046	172.446	NaN	314.459	275.936	57.067	734.596	0.887	0	0.151
2016-06-04 10:00:00	802.76	137.997	NaN	316.854	275.993	61.015	734.792	1.128	0	0.111
2016-06-04 11:00:00	499.193	76.1	NaN	316.171	276.068	69.516	734.596	2.807	0	0.651
2016-06-04 12:00:00	379.836	72.474	NaN	316.642	276.217	70.584	733.958	2.32	0	0.83
2016-06-04 13:00:00	232.526	39.712	NaN	316.356	276.113	71.551	733.125	1.611	0	0
2016-06-04 14:00:00	219.764	55.348	NaN	316.318	276.13	71.326	732.243	0.673	0	0.99
2016-06-04 15:00:00	241.119	34.083	NaN	316.412	275.276	78.939	731.851	1.559	0	0.883
2016-06-04 16:00:00	118.933	20.195	NaN	315.403	274.499	87.216	732.047	1.036	0	0
2016-06-04 17:00:00	0	0	NaN	314.016	273.939	90.674	732.243	1.406	0.59	0
2016-06-04 18:00:00	0	0	NaN	313.349	273.323	95.192	732.88	0.056	0.86	0
2016-06-04 19:00:00	0	0	NaN	309.866	273.192	94.883	733.419	0.001	0.28	0
2016-06-04 20:00:00	0	0	NaN	306.505	273.285	88.475	733.664	0.001	0	0
2016-06-04 21:00:00	0	0	NaN	306.984	273.252	87.285	734.105	0.001	0	0
2016-06-04 22:00:00	0	0	NaN	301.352	272.316	86.363	734.105	0.001	0	0
2016-06-04 23:00:00	0	0	NaN	297.958	272.453	83.094	734.105	0.001	0	0
2016-06-05 00:00:00	0	0	NaN	294.211	272.164	77.115	734.007	0.001	0	0
2016-06-05 01:00:00	0	0	NaN	297.91	272.398	76.165	733.664	0.001	0	0
2016-06-05 02:00:00	0	0	NaN	303.7	273.124	75.626	732.831	0.001	0	0
2016-06-05 03:00:00	0	0	NaN	297.972	272.531	73.454	732.047	0.001	0	0
2016-06-05 04:00:00	0	0	NaN	295.504	272.289	74.572	731.851	0.001	0	0
2016-06-05 05:00:00	0	0	NaN	290.421	271.697	71.377	732.243	0.001	0	0
2016-06-05 06:00:00	0	0	NaN	288.997	271.692	67.389	732.537	1.083	0	0
2016-06-05 07:00:00	0	0	NaN	292.732	272.269	67.225	733.517	2.176	0	0
2016-06-05 08:00:00	107.326	186.821	NaN	306.87	274.039	68.495	734.743	1.878	0	0.99
2016-06-05 09:00:00	484.738	348.465	NaN	315.541	275.937	63.715	734.988	2.186	0	0.385
2016-06-05 10:00:00	630.022	238.631	NaN	316.134	276.21	63.195	735.282	3.277	0	0.365
2016-06-05 11:00:00	348.75	212.428	NaN	318.856	276.557	64.013	734.89	2.974	0	0.846
2016-06-05 12:00:00	429.394	235.595	NaN	319.832	276.79	65.118	734.105	2.361	0	0.767
2016-06-05 13:00:00	294.499	137.725	NaN	319.583	277.303	62.385	733.37	1.091	0	0.925
2016-06-05 14:00:00	345.873	125.486	NaN	318.923	276.349	70.993	732.194	2.191	0	0.811
2016-06-05 15:00:00	268.591	89.546	NaN	317.85	275.515	79.941	731.851	1.519	0	0.835
2016-06-05 16:00:00	101.751	22.246	NaN	317.487	275.334	81.225	731.753	0.867	0	0
2016-06-05 17:00:00	0	0	NaN	316.51	275.401	78.694	731.753	0.535	0	0
2016-06-05 18:00:00	0	0	NaN	315.702	274.826	80.654	732.39	0.18	0	0
2016-06-05 19:00:00	0	0	NaN	314.849	274.605	80.582	733.174	0.359	0	0
2016-06-05 20:00:00	0	0	NaN	314.226	274.487	80.82	733.86	1.627	0	0
2016-06-05 21:00:00	0	0	NaN	311.592	274.337	79.645	734.547	0.978	0	0
2016-06-05 22:00:00	0	0	NaN	311.185	273.968	80.084	734.841	1.252	0	0
2016-06-05 23:00:00	0	0	NaN	312.906	274.168	82.167	734.841	1.326	0	0
2016-06-06 00:00:00	0	0	NaN	309.858	273.753	81.955	734.645	1.403	0	0
2016-06-06 01:00:00	0	0	NaN	306.934	274.079	73.075	733.958	1.307	0	0
2016-06-06 02:00:00	0	0	NaN	300.441	273.08	78.915	733.174	1.031	0	0
2016-06-06 03:00:00	0	0	NaN	298.746	272.986	70.465	732.537	1.781	0	0
2016-06-06 04:00:00	0	0	NaN	297.767	272.88	67.637	732.047	2.049	0	0
2016-06-06 05:00:00	0	0	NaN	296.556	272.723	72.822	732.39	1.053	0	0
2016-06-06 06:00:00	0	0	NaN	299.358	272.749	73.502	732.831	1.099	0	0
2016-06-06 07:00:00	0	0	NaN	298.505	272.449	79.554	733.713	0.811	0	0
2016-06-06 08:00:00	292.28	92.057	NaN	310.726	273.471	80.548	735.233	0.891	0	0.451
2016-06-06 09:00:00	545.566	164.356	NaN	316.563	274.921	72.254	735.478	1.655	0	0.267
2016-06-06 10:00:00	750.378	184.732	NaN	318.095	275.847	67.88	735.674	5.154	0	0.184
2016-06-06 11:00:00	828.149	174.261	NaN	318.673	275.94	69.827	735.772	4.856	0	0.22
2016-06-06 12:00:00	1085.848	153.935	NaN	318.577	275.994	71.418	734.939	4.543	0	0
2016-06-06 13:00:00	653.779	71.728	NaN	318.456	276.108	72.504	734.252	4.578	0	0.467
2016-06-06 14:00:00	404.084	58.442	NaN	317.589	276.32	71.545	733.125	5.064	0	0.729
2016-06-06 15:00:00	477.556	37.116	NaN	317.683	276.667	68.574	732.684	4.322	0	0.473
2016-06-06 16:00:00	162.766	26.904	NaN	318.023	276.51	72.171	732.39	3.271	0	0.898
2016-06-06 17:00:00	0	0	NaN	317.152	275.214	87.945	732.831	0.611	0	0
2016-06-06 18:00:00	0	0	NaN	316.31	274.696	90.406	733.321	0.512	0.28	0
2016-06-06 19:00:00	0	0	NaN	315.227	273.907	87.709	734.449	2.613	0	0
2016-06-06 20:00:00	0	0	NaN	309.873	274.003	77.596	734.4	1.19	0	0
2016-06-06 21:00:00	0	0	NaN	306.643	273.386	78.359	734.792	1.177	0	0
2016-06-06 22:00:00	0	0	NaN	307.089	272.734	91.144	735.233	0.732	0	0
2016-06-06 23:00:00	0	0	NaN	305.007	272.077	93.025	735.233	1.075	0	0
2016-06-07 00:00:00	0	0	NaN	301.682	272.475	85.586	734.841	1.071	0	0
2016-06-07 01:00:00	0	0	NaN	300.433	272.495	79.834	733.958	1.284	0	0
2016-06-07 02:00:00	0	0	NaN	304.26	273.961	75.728	733.517	2.309	0	0
2016-06-07 03:00:00	0	0	NaN	309.944	274.532	74.173	733.321	2.055	0	0
2016-06-07 04:00:00	0	0	NaN	312.749	274.795	73.995	732.831	2.987	0	0
2016-06-07 05:00:00	0	0	NaN	305.176	273.729	73.848	733.125	2.267	0	0
2016-06-07 06:00:00	0	0	NaN	303.835	273.62	78.548	733.958	2.219	0	0
2016-06-07 07:00:00	0	0	NaN	306.226	273.981	78.945	734.4	2.757	0	0
2016-06-07 08:00:00	347.029	149.711	NaN	310.967	275.277	66.225	735.184	3.742	0	0.289
2016-06-07 09:00:00	607.679	228.646	NaN	317.031	276.416	60.758	735.282	4.71	0	0.147
2016-06-07 10:00:00	817.248	200.065	NaN	318.644	276.205	67.758	736.164	4.397	0	0.082
2016-06-07 11:00:00	611.153	105.617	NaN	319.196	276.238	69.755	735.772	3.557	0	0.502
2016-06-07 12:00:00	556.049	84.535	NaN	319.116	276.205	71.549	735.331	3.434	0	0.608
2016-06-07 13:00:00	643.558	97.761	NaN	318.51	275.954	72.031	734.449	4.545	0	0.479
2016-06-07 14:00:00	526.069	76.13	NaN	318.457	276.201	71.101	733.958	4.387	0	0.555
2016-06-07 15:00:00	286.103	44.837	NaN	318.295	276.245	70.41	733.37	3.123	0	0.804
2016-06-07 16:00:00	173.257	23.338	NaN	318.363	276.41	69.382	733.615	2.701	0	0.872
2016-06-07 17:00:00	0	0	NaN	317.284	276.037	70.826	733.321	2.204	0	0
2016-06-07 18:00:00	0	0	NaN	314.846	274.792	89.392	733.811	0.37	0	0
2016-06-07 19:00:00	0	0	NaN	314.981	274.324	91.176	734.841	0.717	0	0
2016-06-07 20:00:00	0	0	NaN	312.678	273.817	92.369	735.135	0.431	0	0
2016-06-07 21:00:00	0	0	NaN	314.333	273.711	94.523	735.968	0.282	0	0
2016-06-07 22:00:00	0	0	NaN	315.264	274.318	84.98	736.311	1.565	0	0
2016-06-07 23:00:00	0	0	NaN	315.049	275.679	70.655	735.821	2.264	0	0
2016-06-08 00:00:00	0	0	NaN	314.532	273.143	95.379	735.527	0.804	0	0
2016-06-08 01:00:00	0	0	NaN	313.151	272.652	96.526	734.939	0.877	0	0
2016-06-08 02:00:00	0	0	NaN	311.414	272.728	95.865	734.252	0.661	0	0
2016-06-08 03:00:00	0	0	NaN	313.29	273.849	85.887	733.958	0.48	0	0
2016-06-08 04:00:00	0	0	NaN	312.644	273.447	91.049	733.811	0.721	0	0
2016-06-08 05:00:00	0	0	NaN	314.153	273.341	93.297	734.105	0.251	0	0
2016-06-08 06:00:00	0	0	NaN	313.659	273.169	95.614	734.105	0.613	0	0
2016-06-08 07:00:00	0	0	NaN	314.637	274.055	86.501	734.939	2.649	0	0
2016-06-08 08:00:00	91.302	86.94	NaN	315.988	274.467	81.063	735.527	4.707	0	0
2016-06-08 09:00:00	238.829	177.541	NaN	316.834	274.203	84.905	736.458	5.149	0	0.846
2016-06-08 10:00:00	753.437	237.014	NaN	318.047	274.922	77.594	736.556	5.863	0	0.175
2016-06-08 11:00:00	831.343	140.726	NaN	317.541	274.838	77.908	736.213	6.621	0	0.212
2016-06-08 12:00:00	800.378	155.022	NaN	318.066	275.41	74.067	735.576	5.637	0	0.303
2016-06-08 13:00:00	1077.231	136.835	NaN	318.541	275.835	72.005	734.743	4.642	0	0
2016-06-08 14:00:00	670.639	76.067	NaN	318.72	276.036	70.297	733.468	3.51	0	0.35
2016-06-08 15:00:00	105.816	19.679	NaN	318.236	275.951	72.311	733.223	2.466	0	0
2016-06-08 16:00:00	88.587	21.024	NaN	317.734	275.365	78.782	733.174	2.373	3.78	0
2016-06-08 17:00:00	0	0	NaN	317.421	275.337	80.852	733.174	2.364	0	0
2016-06-08 18:00:00	0	0	NaN	316.903	274.988	84.114	733.615	2.021	0	0
2016-06-08 19:00:00	0	0	NaN	315.299	273.393	94.687	734.449	0.648	3.43	0
2016-06-08 20:00:00	0	0	NaN	315.918	274.939	78.02	735.233	3.942	0	0
2016-06-08 21:00:00	0	0	NaN	316.002	274.812	78.776	735.772	4.646	0	0
2016-06-08 22:00:00	0	0	NaN	315.778	274.713	76.829	735.968	3.996	0.27	0
2016-06-08 23:00:00	0	0	NaN	315.37	274.588	75.706	735.87	3.999	0	0
2016-06-09 00:00:00	0	0	NaN	315.422	274.492	75.962	735.919	3.42	0	0
2016-06-09 01:00:00	0	0	NaN	314.526	274.357	77.492	735.527	2.573	0	0
2016-06-09 02:00:00	0	0	NaN	312.794	273.827	81.456	734.4	3.817	0	0
2016-06-09 03:00:00	0	0	NaN	312.796	274.325	75.034	734.4	4.601	0	0
2016-06-09 04:00:00	0	0	NaN	312.568	274.006	80.766	733.664	3.731	0	0
2016-06-09 05:00:00	0	0	NaN	311.842	274.26	75.213	733.958	6.207	0	0
2016-06-09 06:00:00	0	0	NaN	310.617	274.45	71.815	734.105	5.113	0	0
2016-06-09 07:00:00	0	0	NaN	311.208	274.39	72.782	734.547	5.946	0	0
2016-06-09 08:00:00	122.607	95.267	NaN	313.308	274.427	74.26	735.184	6.121	0	0.94
2016-06-09 09:00:00	409.387	254.323	NaN	316.274	274.956	71.805	736.36	5.775	0	0.519
2016-06-09 10:00:00	604.704	331.697	NaN	318.393	275.565	69.689	736.213	6.126	0	0.396
2016-06-09 11:00:00	571.362	304.336	NaN	318.664	276.065	67.144	735.674	5.279	0	0.551
2016-06-09 12:00:00	752.761	305.166	NaN	320.02	276.459	67.329	735.233	4.329	0	0.362
2016-06-09 13:00:00	857.851	218.827	NaN	319.707	276.607	68.132	734.4	4.412	0	0.204
2016-06-09 14:00:00	334.27	87.965	NaN	318.348	276.003	73.691	733.713	4.752	0	0.826
2016-06-09 15:00:00	224.973	46.579	NaN	318.224	276.173	80.195	733.076	1.846	0	0.91
2016-06-09 16:00:00	150.658	34.09	NaN	318.059	275.761	81.322	733.027	1.152	0	0.928
2016-06-09 17:00:00	0	0	NaN	317.825	275.835	78.674	733.468	1.474	0	0
2016-06-09 18:00:00	0	0	NaN	316.582	275.006	90.189	733.909	0.551	0	0
2016-06-09 19:00:00	0	0	NaN	315.553	274.985	85.448	734.35	2.236	0	0
2016-06-09 20:00:00	0	0	NaN	315.227	274.514	90.477	734.988	0.954	0	0
2016-06-09 21:00:00	0	0	NaN	316.174	274.402	94.608	735.821	0.438	0	0
2016-06-09 22:00:00	0	0	NaN	314.765	274.201	94.162	735.87	0.656	0	0
2016-06-09 23:00:00	0	0	NaN	315.19	273.955	94.626	735.674	0.599	0	0
2016-06-10 00:00:00	0	0	NaN	313.315	273.697	92.302	735.527	0.76	0	0
2016-06-10 01:00:00	0	0	NaN	313.861	273.615	95.195	734.743	0.518	0	0
2016-06-10 02:00:00	0	0	NaN	311.437	273.991	88.328	733.958	0.748	0	0
2016-06-10 03:00:00	0	0	NaN	310.363	274.352	78.94	733.321	1.14	0	0
2016-06-10 04:00:00	0	0	NaN	311.387	275.342	65.064	733.076	3.825	0	0
2016-06-10 05:00:00	0	0	NaN	309.495	274.854	68.045	733.419	5.659	0	0
2016-06-10 06:00:00	0	0	NaN	308.054	274.701	67.691	733.762	5.274	0	0
2016-06-10 07:00:00	0	0	NaN	311.111	274.889	67.61	734.547	5.36	0	0
2016-06-10 08:00:00	333.553	98.061	NaN	315.579	275.318	67.1	735.576	5.96	0	0.318
2016-06-10 09:00:00	578.807	140.784	NaN	316.921	275.573	68.744	736.017	5.823	0	0.194
2016-06-10 10:00:00	816.354	142.061	NaN	317.743	275.629	69.565	736.36	5.2	0	0.077
2016-06-10 11:00:00	800.754	114.577	NaN	318.38	275.949	67.322	736.164	4.396	0	0.25
2016-06-10 12:00:00	948.499	113.098	NaN	318.586	276.265	66.867	735.282	4.542	0	0.116
2016-06-10 13:00:00	565.398	87.989	NaN	319	276.597	65.41	734.105	3.875	0	0.577
2016-06-10 14:00:00	270.76	42.38	NaN	319	276.672	67.073	733.762	4.322	0	0.916
2016-06-10 15:00:00	209.592	41.096	NaN	318.236	276.732	67.199	733.615	3.357	0	0.937
2016-06-10 16:00:00	146.428	16.895	NaN	318.192	276.279	72.082	733.321	3.419	0	0.938
2016-06-10 17:00:00	0	0	NaN	318.106	275.972	74.888	733.321	4.439	0.71	0
2016-06-10 18:00:00	0	0	NaN	317.306	275.514	78.627	732.978	6.232	0	0
2016-06-10 19:00:00	0	0	NaN	316.63	275.198	77.213	734.547	5.59	0	0
2016-06-10 20:00:00	0	0	NaN	316.149	274.939	76.343	735.331	5.576	0	0
2016-06-10 21:00:00	0	0	NaN	314.608	274.919	74.554	735.968	5.719	0	0
2016-06-10 22:00:00	0	0	NaN	311.688	274.604	70.94	735.625	6.265	0	0
2016-06-10 23:00:00	0	0	NaN	311.167	274.497	71.731	735.429	5.838	0	0
2016-06-11 00:00:00	0	0	NaN	309.915	274.587	70.138	735.184	6.316	0	0
2016-06-11 01:00:00	0	0	NaN	307.289	274.456	67.21	734.547	5.515	0	0
2016-06-11 02:00:00	0	0	NaN	306.572	273.928	72.025	733.174	6.011	0	0
2016-06-11 03:00:00	0	0	NaN	305.614	273.772	70.26	733.419	6.079	0	0
2016-06-11 04:00:00	0	0	NaN	303.837	273.389	70.201	733.517	6.244	0	0
2016-06-11 05:00:00	0	0	NaN	303.438	273.709	68.757	733.615	5.597	0	0
2016-06-11 06:00:00	0	0	NaN	303.476	273.624	69.768	733.468	6.101	0	0
2016-06-11 07:00:00	0	0	NaN	304.042	273.606	70.203	734.449	7.768	0	0
2016-06-11 08:00:00	108.718	41.435	NaN	308.214	273.858	73.636	734.939	7.697	0	0.979
2016-06-11 09:00:00	294.255	79.612	NaN	315.217	274.277	77.204	735.135	7.266	0	0.736
2016-06-11 10:00:00	633.797	112.348	NaN	317.015	275.188	75.165	735.135	7.083	0	0.349
2016-06-11 11:00:00	763.05	134.886	NaN	317.817	275.075	77.692	736.409	6.74	0	0.298
2016-06-11 12:00:00	1010.149	146.422	NaN	317.861	275.251	70.775	735.135	6.403	0	0.038
2016-06-11 13:00:00	818.178	93.706	NaN	317.755	275.512	68.829	734.939	5.768	0	0.253
2016-06-11 14:00:00	975.405	113.87	NaN	317.522	275.637	65.37	733.615	5.597	0	0
2016-06-11 15:00:00	396.062	55.436	NaN	318.154	275.884	68.448	732.978	4.995	0	0.613
2016-06-11 16:00:00	215.629	29.483	NaN	317.63	275.924	68.584	733.468	4.492	0	0.768
2016-06-11 17:00:00	0	0	NaN	317.478	275.622	70.451	733.468	5.207	0	0
2016-06-11 18:00:00	0	0	NaN	316.44	275.501	70.109	734.105	4.738	0	0
2016-06-11 19:00:00	0	0	NaN	313.825	275.163	67.865	734.694	4.521	0	0
2016-06-11 20:00:00	0	0	NaN	309.886	274.862	62.097	735.821	3.551	0	0
2016-06-11 21:00:00	0	0	NaN	308.361	274.564	65.55	736.507	3.076	0	0
2016-06-11 22:00:00	0	0	NaN	309.853	274.695	66.018	736.605	2.429	0	0
2016-06-11 23:00:00	0	0	NaN	311.434	274.588	68.454	736.36	3.333	0	0
2016-06-12 00:00:00	0	0	NaN	307.435	274.216	66.469	736.213	2.998	0	0
2016-06-12 01:00:00	0	0	NaN	304.17	273.785	64.965	735.38	2.829	0	0
2016-06-12 02:00:00	0	0	NaN	301.143	273.67	58.737	734.596	3.301	0	0
2016-06-12 03:00:00	0	0	NaN	298.628	273.474	54.983	734.4	3.285	0	0
2016-06-12 04:00:00	0	0	NaN	299.362	273.128	61.308	734.4	3.585	0	0
2016-06-12 05:00:00	0	0	NaN	301.139	273.149	64.942	734.596	4.246	0	0
2016-06-12 06:00:00	0	0	NaN	302.589	273.022	69.733	734.596	4.378	0	0
2016-06-12 07:00:00	0	0	NaN	306.477	273.014	72.928	735.233	4.736	0	0
2016-06-12 08:00:00	123.482	32.057	NaN	310.046	272.989	75.292	736.507	4.898	0	0.934
2016-06-12 09:00:00	235.004	89.047	NaN	315.434	273.237	79.188	737.242	3.519	0	0.849
2016-06-12 10:00:00	636.18	177.486	NaN	314.956	273.886	68.757	736.752	5.616	0	0.344
2016-06-12 11:00:00	719.099	183.844	NaN	316.677	274.339	66.292	736.752	5.297	0	0.354
2016-06-12 12:00:00	773.469	159.413	NaN	317.464	274.712	66.231	735.723	4.678	0	0.333
2016-06-12 13:00:00	986.904	147.197	NaN	317.226	275.126	63.945	735.429	5.003	0	0.036
2016-06-12 14:00:00	871.941	110.652	NaN	317.541	275.552	61.092	734.596	4.38	0	0.062
2016-06-12 15:00:00	605.695	92.163	NaN	317.712	275.794	59.718	733.86	4.158	0	0.249
2016-06-12 16:00:00	332.067	68.715	NaN	317.187	275.902	58.725	734.105	3.78	0	0.481
2016-06-12 17:00:00	0	0	NaN	314.536	275.287	61.933	734.449	4.467	0	0
2016-06-12 18:00:00	0	0	NaN	313.926	274.939	66.055	735.184	4.393	0	0
2016-06-12 19:00:00	0	0	NaN	312.507	274.71	65.537	735.968	4.422	0	0
2016-06-12 20:00:00	0	0	NaN	309.7	274.282	66.668	736.262	3.975	0	0
2016-06-12 21:00:00	0	0	NaN	307.692	274.105	65.713	736.654	2.952	0	0
2016-06-12 22:00:00	0	0	NaN	305.272	273.982	63.66	736.654	3.572	0	0
2016-06-12 23:00:00	0	0	NaN	303.626	273.659	63.416	736.36	3.594	0	0
2016-06-13 00:00:00	0	0	NaN	301.161	273.171	64.126	736.36	3.043	0	0
2016-06-13 01:00:00	0	0	NaN	298.693	272.841	63.268	735.772	2.571	0	0
2016-06-13 02:00:00	0	0	NaN	295.274	272.525	56.233	735.037	1.995	0	0
2016-06-13 03:00:00	0	0	NaN	293.563	272.096	55.19	734.89	2.203	0	0
2016-06-13 04:00:00	0	0	NaN	291.855	271.277	58.781	734.694	2.32	0	0
2016-06-13 05:00:00	0	0	NaN	290.337	271.209	64.263	735.086	1.234	0	0
2016-06-13 06:00:00	0	0	NaN	292.307	272.359	52.965	735.086	3.317	0	0
