2016.000	6.000	3.000	9.000	0.000	0.000	624.330	4.245	53.391	749.900	2.239	44.915
2016.000	6.000	3.000	10.000	0.000	0.000	849.944	4.579	57.495	750.100	5.122	70.130
2016.000	6.000	3.000	11.000	0.000	0.000	1005.579	5.511	52.874	749.900	4.383	79.250
2016.000	6.000	3.000	12.000	0.000	0.000	655.806	7.013	50.944	749.050	1.302	60.090
2016.000	6.000	3.000	13.000	0.000	0.000	339.020	5.434	65.645	748.250	1.297	249.400
2016.000	6.000	3.000	14.000	0.000	0.000	486.589	6.327	61.810	747.600	0.875	73.675
2016.000	6.000	3.000	15.000	0.000	0.000	264.993	5.726	63.628	746.750	1.200	303.800
2016.000	6.000	3.000	16.000	0.000	0.000	91.910	2.471	84.198	747.050	1.674	249.250
2016.000	6.000	3.000	17.000	0.000	0.000	0.000	1.744	89.869	747.250	1.299	306.200
2016.000	6.000	3.000	18.000	0.000	0.000	0.000	1.128	96.311	747.850	1.749	238.400
2016.000	6.000	3.000	19.000	0.000	0.000	0.000	0.638	99.624	748.650	1.236	279.300
2016.000	6.000	3.000	20.000	0.000	0.000	0.000	0.507	99.740	748.800	0.847	266.950
2016.000	6.000	3.000	21.000	0.000	0.000	0.000	0.948	92.375	749.200	0.681	23.825
2016.000	6.000	3.000	22.000	0.000	0.000	0.000	0.878	82.280	749.200	2.176	82.875
2016.000	6.000	3.000	23.000	0.000	0.000	0.000	0.619	79.874	748.900	2.882	84.950
2016.000	6.000	4.000	0.000	0.000	0.000	0.000	0.546	77.785	748.600	2.759	86.600
2016.000	6.000	4.000	1.000	0.000	0.000	0.000	0.438	78.078	747.950	1.984	87.050
2016.000	6.000	4.000	2.000	0.000	0.000	0.000	0.587	75.944	746.950	1.200	103.450
2016.000	6.000	4.000	3.000	0.000	0.000	0.000	0.228	74.256	746.300	2.643	84.400
2016.000	6.000	4.000	4.000	0.000	0.000	0.000	0.258	71.936	746.300	2.885	86.150
2016.000	6.000	4.000	5.000	0.000	0.000	0.000	0.330	70.069	746.450	2.355	89.750
2016.000	6.000	4.000	6.000	0.000	0.000	0.000	-0.034	70.519	746.800	3.351	84.950
2016.000	6.000	4.000	7.000	0.000	0.000	0.000	0.512	63.145	747.300	3.259	85.850
2016.000	6.000	4.000	8.000	0.000	0.000	362.953	2.777	52.644	748.550	2.273	84.550
2016.000	6.000	4.000	9.000	0.000	0.000	610.046	4.502	49.321	749.400	1.450	49.770
2016.000	6.000	4.000	10.000	0.000	0.000	802.760	5.010	48.794	749.600	2.260	50.845
2016.000	6.000	4.000	11.000	0.000	0.000	499.193	5.332	57.744	749.400	2.743	77.745
2016.000	6.000	4.000	12.000	0.000	0.000	379.836	5.235	62.857	748.750	2.240	73.285
2016.000	6.000	4.000	13.000	0.000	0.000	232.526	5.268	65.076	747.900	0.658	322.800
2016.000	6.000	4.000	14.000	0.000	0.000	219.764	3.955	71.325	747.000	1.430	173.250
2016.000	6.000	4.000	15.000	0.000	0.000	241.119	3.654	74.706	746.600	1.786	73.730
2016.000	6.000	4.000	16.000	0.000	0.000	118.933	2.094	89.839	746.800	1.783	61.890
2016.000	6.000	4.000	17.000	0.000	0.000	0.000	1.250	94.329	747.000	2.460	65.730
2016.000	6.000	4.000	18.000	0.000	0.000	0.000	0.155	100.000	747.650	0.862	85.115
2016.000	6.000	4.000	19.000	0.000	0.000	0.000	0.188	100.000	748.200	0.100	0.000
2016.000	6.000	4.000	20.000	0.000	0.000	0.000	0.415	100.000	748.450	0.100	0.000
2016.000	6.000	4.000	21.000	0.000	0.000	0.000	0.804	95.975	748.900	0.100	0.000
2016.000	6.000	4.000	22.000	0.000	0.000	0.000	0.722	92.201	748.900	0.100	0.000
2016.000	6.000	4.000	23.000	0.000	0.000	0.000	0.473	87.007	748.900	0.100	0.000
2016.000	6.000	5.000	0.000	0.000	0.000	0.000	0.505	81.174	748.800	0.100	0.000
2016.000	6.000	5.000	1.000	0.000	0.000	0.000	0.290	77.639	748.450	0.100	0.000
2016.000	6.000	5.000	2.000	0.000	0.000	0.000	1.115	77.407	747.600	0.100	0.000
2016.000	6.000	5.000	3.000	0.000	0.000	0.000	1.087	72.983	746.800	1.366	98.400
2016.000	6.000	5.000	4.000	0.000	0.000	0.000	0.964	74.229	746.600	1.391	104.050
2016.000	6.000	5.000	5.000	0.000	0.000	0.000	0.133	73.514	747.000	2.689	88.300
2016.000	6.000	5.000	6.000	0.000	0.000	0.000	0.138	67.578	747.300	2.567	89.950
2016.000	6.000	5.000	7.000	0.000	0.000	0.000	0.368	67.237	748.300	1.914	93.750
2016.000	6.000	5.000	8.000	0.000	0.000	107.326	2.332	62.315	749.550	0.972	85.805
2016.000	6.000	5.000	9.000	0.000	0.000	484.738	4.076	58.058	749.800	2.086	72.310
2016.000	6.000	5.000	10.000	0.000	0.000	630.022	4.174	60.558	750.100	5.406	68.765
2016.000	6.000	5.000	11.000	0.000	0.000	348.750	4.527	59.455	749.700	3.403	74.950
2016.000	6.000	5.000	12.000	0.000	0.000	429.394	4.597	60.805	748.900	3.795	65.215
2016.000	6.000	5.000	13.000	0.000	0.000	294.499	5.389	61.940	748.150	1.319	307.850
2016.000	6.000	5.000	14.000	0.000	0.000	345.873	4.656	65.956	746.950	2.540	70.905
2016.000	6.000	5.000	15.000	0.000	0.000	268.591	3.238	81.807	746.600	3.125	65.470
2016.000	6.000	5.000	16.000	0.000	0.000	101.751	3.410	81.013	746.500	1.164	332.575
2016.000	6.000	5.000	17.000	0.000	0.000	0.000	2.829	81.111	746.500	1.445	253.800
